City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Alugan,PH,2020-08-19 01:34:28,12.22,125.48,81.07,82,100,4.56
308,Vila Do Maio,CV,2020-08-19 01:34:28,15.13,-23.22,80.6,88,40,2.24
309,Deputatskiy,RU,2020-08-19 01:34:28,69.3,139.9,36.73,97,100,6.29
310,Concordia,AR,2020-08-19 01:34:28,-31.39,-58.02,59.0,47,0,3.0
311,Songjianghe,CN,2020-08-19 01:34:28,42.19,127.48,66.33,98,89,2.53
312,Aktash,RU,2020-08-19 01:34:28,50.3,87.73,44.78,83,83,2.71
313,Beringovskiy,RU,2020-08-19 01:34:29,63.05,179.32,54.54,57,0,7.78
314,Camacha,PT,2020-08-19 01:34:29,33.08,-16.33,71.6,83,40,6.93
315,Jumla,NP,2020-08-19 01:34:29,29.27,82.18,68.16,65,49,0.98
316,Sorong,ID,2020-08-19 01:34:29,-0.88,131.25,80.78,82,98,7.78
317,Puerto Maldonado,PE,2020-08-19 01:34:29,-12.6,-69.18,81.95,47,12,2.66
318,Kupang,ID,2020-08-19 01:34:29,-10.17,123.58,84.2,54,20,4.7
319,Nyurba,RU,2020-08-19 01:34:30,63.28,118.33,65.14,44,84,4.36
320,Nanortalik,GL,2020-08-19 01:34:30,60.14,-45.24,47.61,69,0,4.14
321,Balabac,PH,2020-08-19 01:34:30,7.99,117.06,79.54,84,100,11.34
322,Katherine,AU,2020-08-19 01:34:30,-14.47,132.27,84.2,48,30,12.75
323,Morehead,US,2020-08-19 01:34:30,37.27,-87.18,73.4,88,40,4.92
324,Pringsewu,ID,2020-08-19 01:34:30,-5.36,104.97,81.66,75,97,3.27
325,Shu,KZ,2020-08-19 01:34:30,43.6,73.76,68.59,43,0,3.27
326,Mwinilunga,ZM,2020-08-19 01:34:06,-11.74,24.43,56.77,37,1,2.8
327,Warrington,GB,2020-08-19 01:34:31,53.39,-2.58,62.6,88,64,4.7
328,Longyearbyen,SJ,2020-08-19 01:34:31,78.22,15.64,44.6,70,75,10.29
329,Wexford,IE,2020-08-19 01:34:31,52.33,-6.46,63.0,94,100,1.99
330,Sola,VU,2020-08-19 01:34:31,-13.88,167.55,82.4,83,90,11.56
331,Shingu,JP,2020-08-19 01:34:31,33.73,135.98,89.6,59,40,3.36
332,Urdoma,RU,2020-08-19 01:34:31,61.75,48.54,45.75,84,100,9.17
333,Aden,YE,2020-08-19 01:34:31,12.78,45.04,84.13,77,91,13.73
334,Margate,GB,2020-08-19 01:30:51,51.38,1.39,66.99,67,65,8.77
335,Gurlan,UZ,2020-08-19 01:34:32,41.84,60.39,60.8,93,0,2.46
336,Tazmalt,DZ,2020-08-19 01:34:32,36.39,4.4,73.4,73,64,6.93
337,Salamiyah,SY,2020-08-19 01:34:32,35.01,37.05,68.07,87,0,9.31
338,Rio Grande,BR,2020-08-19 01:30:47,-32.03,-52.1,54.0,98,45,7.9
339,Jibuti,DJ,2020-08-19 01:34:32,11.5,42.5,96.8,34,40,20.4
340,Pueblo,US,2020-08-19 01:34:33,38.25,-104.61,93.2,17,1,5.82
341,Baykit,RU,2020-08-19 01:34:33,61.67,96.37,65.73,47,100,4.18
342,Denpasar,ID,2020-08-19 01:34:33,-8.65,115.22,80.6,94,40,13.87
343,Cascais,PT,2020-08-19 01:34:33,38.7,-9.42,70.0,94,3,5.99
344,Iberia,US,2020-08-19 01:34:34,29.95,-91.75,84.2,66,1,4.7
345,Ribeira Grande,PT,2020-08-19 01:34:34,38.52,-28.7,71.11,79,78,20.02
346,Santa Barbara,US,2020-08-19 01:30:50,34.42,-119.7,102.0,64,1,6.93
347,Sabha,LY,2020-08-19 01:34:34,27.04,14.43,85.96,21,18,9.31
348,Kabare,CD,2020-08-19 01:34:34,-2.47,28.82,63.23,60,94,1.16
349,Mezen,RU,2020-08-19 01:34:35,65.85,44.24,43.12,90,98,6.11
350,Mount Isa,AU,2020-08-19 01:34:35,-20.73,139.5,84.2,14,2,13.87
351,Tutoia,BR,2020-08-19 01:34:35,-2.76,-42.27,79.57,74,10,16.35
352,Ambon,ID,2020-08-19 01:34:35,-3.7,128.18,82.4,74,40,4.7
353,Gamba,GA,2020-08-19 01:34:35,-2.65,10.0,72.86,89,99,7.76
354,Idlib,SY,2020-08-19 01:34:35,35.93,36.63,78.8,74,0,6.93
355,Zhuanghe,CN,2020-08-19 01:34:36,39.7,122.99,81.43,86,63,7.56
356,Boende,CD,2020-08-19 01:34:36,-0.22,20.87,73.71,84,91,1.57
357,Dukat,RU,2020-08-19 01:34:36,62.55,155.55,44.29,83,100,5.53
358,Waingapu,ID,2020-08-19 01:34:36,-9.66,120.26,83.32,50,16,9.13
359,Langsa,ID,2020-08-19 01:31:15,4.47,97.97,74.3,91,100,1.7
360,Floresta,BR,2020-08-19 01:34:36,-8.6,-38.57,70.47,77,7,16.71
361,Ewa Beach,US,2020-08-19 01:34:36,21.32,-158.01,84.2,54,90,12.75
362,Bezenchuk,RU,2020-08-19 01:34:36,52.98,49.43,52.56,75,74,6.4
363,Sitka,US,2020-08-19 01:34:36,57.05,-135.33,57.2,87,90,4.7
364,Bengkulu,ID,2020-08-19 01:34:36,-3.8,102.27,83.82,68,7,3.56
365,Tiarei,PF,2020-08-19 01:34:37,-17.53,-149.33,86.0,58,20,5.82
366,Verkhniy Fiagdon,RU,2020-08-19 01:34:37,42.83,44.31,51.8,93,0,6.71
367,Ulaanbaatar,MN,2020-08-19 01:31:06,47.91,106.88,59.0,67,40,20.13
368,Araouane,ML,2020-08-19 01:34:37,18.9,-3.53,90.99,34,44,7.23
369,Charleston,US,2020-08-19 01:33:23,32.78,-79.93,79.0,88,1,5.77
370,Qaanaaq,GL,2020-08-19 01:34:37,77.48,-69.36,44.04,81,100,5.23
371,Portland,US,2020-08-19 01:34:37,45.52,-122.68,84.99,42,20,11.41
372,Yagodnoye,RU,2020-08-19 01:34:37,62.55,149.67,53.92,68,100,6.49
373,Beyneu,KZ,2020-08-19 01:34:37,45.32,55.2,66.65,70,0,5.91
374,Phra Phutthabat,TH,2020-08-19 01:34:38,14.73,100.8,82.99,83,74,1.99
375,Bara,NG,2020-08-19 01:34:38,10.37,10.73,74.62,92,78,6.06
376,Terek,RU,2020-08-19 01:34:38,43.48,44.14,60.8,63,0,4.47
377,Bathsheba,BB,2020-08-19 01:34:38,13.22,-59.52,82.4,78,40,18.34
378,Peruibe,BR,2020-08-19 01:34:38,-24.32,-47.0,65.68,92,65,1.39
379,Buala,SB,2020-08-19 01:34:38,-8.14,159.59,85.5,68,49,4.88
380,Harper,LR,2020-08-19 01:34:39,4.38,-7.72,75.29,87,97,8.03
381,Tornio,FI,2020-08-19 01:34:39,65.85,24.15,42.8,93,84,6.93
382,Ust-Tsilma,RU,2020-08-19 01:34:39,65.44,52.15,50.0,97,100,8.86
383,Luanda,AO,2020-08-19 01:34:39,-8.84,13.23,68.0,88,40,3.36
384,Lardos,GR,2020-08-19 01:34:39,36.09,28.02,77.0,73,0,11.41
385,Royan,FR,2020-08-19 01:34:39,45.63,-1.03,68.0,88,100,9.8
386,Aleksandrov Gay,RU,2020-08-19 01:34:40,50.15,48.57,57.76,51,0,4.83
387,Mao,ES,2020-08-19 01:34:40,39.89,4.27,75.2,83,51,3.36
388,Marsh Harbour,BS,2020-08-19 01:34:40,26.54,-77.06,84.7,71,60,8.57
389,Skjervoy,NO,2020-08-19 01:34:40,70.03,20.97,53.42,75,100,7.16
390,Mahon,ES,2020-08-19 01:34:40,39.89,4.27,75.2,83,51,3.36
391,Tilichiki,RU,2020-08-19 01:34:40,60.47,166.1,57.45,54,100,12.17
392,Naica,MX,2020-08-19 01:34:40,27.85,-105.48,79.77,34,75,7.74
393,Norman Wells,CA,2020-08-19 01:34:40,65.28,-126.83,60.8,67,90,3.36
394,Krasnogvardeyskiy,RU,2020-08-19 01:34:41,57.38,62.32,51.6,96,100,7.18
395,Tevriz,RU,2020-08-19 01:34:41,57.51,72.4,52.14,95,87,4.03
396,Asau,RO,2020-08-19 01:34:41,46.43,26.4,62.01,83,0,4.74
397,Sabla,NG,2020-08-19 01:34:41,12.75,4.71,77.14,81,0,10.04
398,Ayni,TJ,2020-08-19 01:34:41,39.39,68.54,64.63,45,0,1.57
399,Dhidhdhoo,MV,2020-08-19 01:34:41,6.88,73.1,81.93,72,84,6.78
400,Vostok,RU,2020-08-19 01:34:41,46.49,135.88,59.81,96,100,3.27
401,Borborema,BR,2020-08-19 01:34:41,-21.62,-49.07,70.56,71,0,8.41
402,Ostrovnoy,RU,2020-08-19 01:34:41,68.05,39.51,44.08,81,0,4.85
403,Oliver,CA,2020-08-19 01:34:42,49.18,-119.55,98.6,9,20,9.17
404,Kachiry,KZ,2020-08-19 01:34:42,53.07,76.1,62.37,59,17,13.35
405,Senneterre,CA,2020-08-19 01:34:42,48.38,-77.23,53.6,93,75,6.93
406,Saint-Gaudens,FR,2020-08-19 01:34:42,43.08,0.67,64.4,82,100,5.82
407,Caibarien,CU,2020-08-19 01:34:42,22.52,-79.47,80.6,83,75,8.05
408,Namie,JP,2020-08-19 01:34:42,37.48,141.0,77.0,89,45,8.48
409,Rovaniemi,FI,2020-08-19 01:34:42,66.5,25.72,44.6,87,35,5.82
410,Herne Bay,GB,2020-08-19 01:33:21,51.37,1.13,66.99,95,88,7.74
411,Ippy,CF,2020-08-19 01:34:42,6.27,21.22,69.76,97,100,4.05
412,Vila Franca Do Campo,PT,2020-08-19 01:34:42,37.72,-25.43,75.2,88,75,23.04
413,Auki,SB,2020-08-19 01:34:43,-8.77,160.7,83.37,76,65,4.88
414,Gushikawa,JP,2020-08-19 01:34:43,26.35,127.87,87.8,70,75,10.29
415,Mareeba,AU,2020-08-19 01:34:43,-17.0,145.43,84.0,33,33,3.0
416,Presidencia Roque Saenz Pena,AR,2020-08-19 01:34:43,-26.79,-60.44,61.34,44,0,6.15
417,Tarakan,ID,2020-08-19 01:34:19,3.3,117.63,80.1,83,100,7.58
418,Chapais,CA,2020-08-19 01:31:06,49.78,-74.85,55.4,87,90,6.93
419,Ocos,GT,2020-08-19 01:34:43,14.51,-92.19,86.0,100,40,11.39
420,Manado,ID,2020-08-19 01:30:48,1.49,124.85,86.0,51,20,6.93
421,Te Anau,NZ,2020-08-19 01:34:43,-45.42,167.72,49.05,89,100,1.74
422,Rio De Janeiro,BR,2020-08-19 01:30:27,-22.9,-43.21,75.2,83,0,3.4
423,Cleburne,US,2020-08-19 01:30:58,32.35,-97.39,86.0,35,1,8.05
424,Yuxia,CN,2020-08-19 01:34:44,34.06,108.63,66.2,100,75,4.47
425,Sao Joao Da Barra,BR,2020-08-19 01:34:44,-21.64,-41.05,73.51,79,0,24.52
426,Kholodnyy,RU,2020-08-19 01:34:44,62.72,147.95,54.37,64,100,6.13
427,Azare,NG,2020-08-19 01:34:44,11.68,10.19,74.79,84,45,10.0
428,Vicuna,CL,2020-08-19 01:34:44,-30.03,-70.71,51.8,76,90,3.36
429,Quang Ngai,VN,2020-08-19 01:34:44,15.12,108.8,88.07,60,67,2.08
430,Springdale,US,2020-08-19 01:34:44,36.19,-94.13,77.0,47,1,9.17
431,Zamora,EC,2020-08-19 01:34:44,-4.07,-78.96,69.66,71,68,3.51
432,Palmer,US,2020-08-19 01:34:44,42.16,-72.33,68.0,88,40,3.33
433,Hualmay,PE,2020-08-19 01:34:45,-11.1,-77.61,59.45,84,49,11.68
434,Saint-Michel-Des-Saints,CA,2020-08-19 01:34:45,46.68,-73.92,60.01,8,0,2.37
435,Burns Lake,CA,2020-08-19 01:34:45,54.23,-125.75,64.67,37,0,8.23
436,Santarem,BR,2020-08-19 01:34:45,-2.44,-54.71,77.0,94,3,3.36
437,Nehe,CN,2020-08-19 01:34:45,48.48,124.83,64.29,56,48,10.47
438,Mangan,IN,2020-08-19 01:34:45,27.52,88.53,80.96,46,0,2.13
439,San Andres,CO,2020-08-19 01:34:21,12.58,-81.7,80.6,94,75,2.24
440,Matagami,CA,2020-08-19 01:34:45,49.75,-77.63,51.8,81,90,7.85
441,Sinjar,IQ,2020-08-19 01:34:45,36.32,41.88,76.87,32,0,9.37
442,Salalah,OM,2020-08-19 01:30:04,17.02,54.09,75.67,89,100,6.49
443,Alofi,NU,2020-08-19 01:34:45,-19.06,-169.92,76.86,84,83,22.77
444,Port Blair,IN,2020-08-19 01:34:46,11.67,92.75,84.02,75,95,13.8
445,Saint Anthony,US,2020-08-19 01:34:46,45.02,-93.22,75.2,50,1,3.36
446,Pundaguitan,PH,2020-08-19 01:34:46,6.37,126.17,83.57,69,11,5.06
447,Kesova Gora,RU,2020-08-19 01:34:46,57.58,37.29,46.69,88,44,1.99
448,Lazaro Cardenas,MX,2020-08-19 01:34:46,17.96,-102.2,79.16,81,97,4.65
449,Rasuceni,RO,2020-08-19 01:34:46,44.09,25.66,70.0,64,100,3.53
450,Wharton,US,2020-08-19 01:34:46,29.31,-96.1,86.0,55,1,9.17
451,Vanavara,RU,2020-08-19 01:34:46,60.34,102.28,64.02,43,99,5.46
452,Karratha,AU,2020-08-19 01:34:46,-20.74,116.85,75.07,25,0,19.95
453,Koulikoro,ML,2020-08-19 01:34:47,14.0,-7.75,74.28,77,100,9.64
454,Russell,US,2020-08-19 01:34:47,32.35,-85.2,87.8,78,1,1.99
455,Aykhal,RU,2020-08-19 01:34:47,66.0,111.5,50.0,93,90,4.47
456,Ambatofinandrahana,MG,2020-08-19 01:34:47,-20.55,46.8,49.33,92,0,2.26
457,Port Hardy,CA,2020-08-19 01:30:50,50.7,-127.42,62.6,82,75,5.82
458,Langelsheim,DE,2020-08-19 01:34:47,51.93,10.33,61.0,94,2,3.56
459,Corinth,GR,2020-08-19 01:33:01,37.94,22.96,75.99,63,0,5.23
460,Coihaique,CL,2020-08-19 01:34:47,-45.58,-72.07,30.2,80,0,3.36
461,Qingdao,CN,2020-08-19 01:33:47,36.1,120.37,87.8,79,75,11.18
462,Les Cayes,HT,2020-08-19 01:34:47,18.2,-73.75,81.46,80,38,1.9
463,Heilbron,ZA,2020-08-19 01:34:47,-27.28,27.97,28.29,80,0,8.3
464,San Angelo,US,2020-08-19 01:31:50,31.46,-100.44,93.2,28,1,9.17
465,Borba,BR,2020-08-19 01:34:47,-4.39,-59.59,85.55,39,94,2.15
466,Ust-Ishim,RU,2020-08-19 01:34:48,57.69,71.17,51.46,95,28,3.85
467,Komatipoort,ZA,2020-08-19 01:34:48,-25.43,31.95,54.0,72,0,6.85
468,Cotonou,BJ,2020-08-19 01:34:48,6.37,2.42,75.2,94,20,9.17
469,Luau,AO,2020-08-19 01:34:48,-10.71,22.22,65.75,27,88,5.46
470,Iqaluit,CA,2020-08-19 01:30:11,63.75,-68.51,42.8,87,75,20.8
471,Dong Hoi,VN,2020-08-19 01:34:48,17.48,106.6,86.02,65,7,6.24
472,Saint-Augustin,CA,2020-08-19 01:34:48,51.23,-58.65,57.24,94,100,17.94
473,San Quintin,MX,2020-08-19 01:34:48,30.48,-115.95,79.03,68,0,6.22
474,Mount Gambier,AU,2020-08-19 01:34:48,-37.83,140.77,50.0,100,75,8.05
475,Biryukove,UA,2020-08-19 01:34:48,47.96,39.74,64.4,63,31,4.47
476,Mayo,US,2020-08-19 01:34:48,38.89,-76.51,77.0,83,1,6.24
477,Port-Gentil,GA,2020-08-19 01:34:49,-0.72,8.78,75.29,88,100,15.7
478,Salinopolis,BR,2020-08-19 01:34:49,-0.61,-47.36,79.56,80,5,12.88
479,Krasnokamensk,RU,2020-08-19 01:34:49,50.1,118.04,62.13,45,0,4.81
480,Tigil,RU,2020-08-19 01:34:49,57.8,158.67,55.74,94,100,4.32
481,Okmulgee,US,2020-08-19 01:30:00,35.62,-95.96,75.2,69,1,7.81
482,Antibes,FR,2020-08-19 01:33:13,43.56,7.13,71.6,78,24,9.17
483,Pathardi,IN,2020-08-19 01:34:49,19.17,75.18,74.28,85,100,9.69
484,Road Town,VG,2020-08-19 01:34:39,18.42,-64.62,84.0,82,20,15.99
485,Praia Da Vitoria,PT,2020-08-19 01:34:49,38.73,-27.07,69.8,88,75,21.05
486,Gloucester,GB,2020-08-19 01:34:49,51.87,-2.24,62.01,93,100,4.74
487,Yonezawa,JP,2020-08-19 01:34:49,37.92,140.12,89.01,49,41,1.23
488,Alekseyevsk,RU,2020-08-19 01:34:50,57.84,108.35,70.43,38,0,2.55
489,Peabiru,BR,2020-08-19 01:34:50,-23.91,-52.34,60.78,95,71,5.35
490,Dillon,US,2020-08-19 01:32:16,34.42,-79.37,77.0,88,1,4.7
491,Eureka,US,2020-08-19 01:34:50,40.8,-124.16,66.0,77,1,9.17
492,Baoqing,CN,2020-08-19 01:34:50,46.33,132.21,60.37,85,99,9.28
493,Kawalu,ID,2020-08-19 01:34:50,-7.38,108.21,75.24,80,87,3.85
494,Imbituba,BR,2020-08-19 01:34:50,-28.24,-48.67,66.2,93,100,10.29
495,Marfino,RU,2020-08-19 01:34:51,55.7,37.38,57.0,87,18,2.24
496,Sabang,ID,2020-08-19 01:34:51,5.89,95.32,82.53,73,88,5.23
497,Broome,US,2020-08-19 01:34:51,42.25,-75.83,64.4,59,1,6.93
498,Kavaratti,IN,2020-08-19 01:34:51,10.57,72.64,81.39,80,88,9.51
499,Kisanga,TZ,2020-08-19 01:34:51,-7.44,37.7,69.31,81,73,1.48
500,Capaccio,IT,2020-08-19 01:34:51,40.42,15.08,72.0,78,11,2.37
501,Santa Rita,BR,2020-08-19 01:34:51,-7.11,-34.98,73.4,88,20,5.82
502,Richards Bay,ZA,2020-08-19 01:34:51,-28.78,32.04,56.21,48,0,10.09
503,Half Moon Bay,US,2020-08-19 01:34:51,37.46,-122.43,93.2,72,1,8.34
504,Invermere,CA,2020-08-19 01:34:51,50.52,-116.04,81.61,29,16,3.02
505,Beloha,MG,2020-08-19 01:34:52,-25.17,45.05,64.26,63,0,7.4
506,Camocim,BR,2020-08-19 01:34:52,-2.9,-40.84,77.25,72,32,16.4
507,Kahului,US,2020-08-19 01:34:01,20.89,-156.47,87.8,48,40,16.11
508,Balkhash,KZ,2020-08-19 01:34:52,46.84,74.98,64.4,55,0,6.71
509,Sisimiut,GL,2020-08-19 01:34:52,66.94,-53.67,52.07,65,47,2.57
510,Te Karaka,NZ,2020-08-19 01:34:52,-38.47,177.87,54.9,86,100,5.57
511,Chumikan,RU,2020-08-19 01:34:52,54.72,135.31,57.81,67,99,14.99
512,Honiara,SB,2020-08-19 01:34:52,-9.43,159.95,87.8,70,75,11.41
513,Bloomington,US,2020-08-19 01:30:14,44.84,-93.3,75.99,50,1,5.82
514,Lincoln,US,2020-08-19 01:33:06,40.8,-96.67,77.0,61,1,6.93
515,Dehui,CN,2020-08-19 01:34:52,44.53,125.7,69.8,88,90,4.47
516,Mandera,KE,2020-08-19 01:34:52,3.94,41.87,78.48,67,98,17.02
517,Axim,GH,2020-08-19 01:34:53,4.87,-2.24,75.63,86,98,8.21
518,Lompoc,US,2020-08-19 01:31:33,34.64,-120.46,73.4,60,1,10.29
519,Perbaungan,ID,2020-08-19 01:34:53,3.57,98.96,84.2,51,75,4.7
520,Razole,IN,2020-08-19 01:34:53,16.48,81.83,79.23,86,100,9.24
521,Maragogi,BR,2020-08-19 01:30:11,-9.01,-35.22,72.91,81,38,10.76
522,Kuito,AO,2020-08-19 01:34:53,-12.38,16.93,54.68,35,27,5.14
523,Zhengjiatun,CN,2020-08-19 01:34:53,43.51,123.51,69.69,74,97,8.97
524,Kang,BW,2020-08-19 01:34:53,-23.68,22.79,32.65,73,0,8.75
525,Bethanien,NA,2020-08-19 01:34:53,-26.5,17.16,34.21,80,0,2.46
526,Mikhaylovka,RU,2020-08-19 01:34:53,50.06,43.24,63.0,71,29,3.0
527,Trapani,IT,2020-08-19 01:34:53,37.83,12.67,75.0,88,100,3.36
528,Walvis Bay,NA,2020-08-19 01:34:53,-22.96,14.51,46.4,81,0,5.82
529,Altamira,BR,2020-08-19 01:34:54,-3.2,-52.21,78.53,64,3,2.75
530,Agua Verde,MX,2020-08-19 01:34:54,22.9,-106.05,87.01,58,90,3.36
531,Tineo,ES,2020-08-19 01:34:54,43.34,-6.41,69.8,88,75,2.24
532,Buchanan,LR,2020-08-19 01:34:54,5.88,-10.05,77.0,94,75,9.55
533,San Luis,AR,2020-08-19 01:34:54,-33.3,-66.34,46.67,54,77,21.18
534,Itaituba,BR,2020-08-19 01:34:54,-4.28,-55.98,84.0,43,68,3.49
535,Soe,ID,2020-08-19 01:34:54,-9.86,124.28,80.44,38,63,6.22
536,Belogorsk,RU,2020-08-19 01:34:54,50.92,128.46,60.87,62,0,12.64
537,Biak,ID,2020-08-19 01:34:54,-0.91,122.88,81.36,62,16,8.77
538,Boa Vista,BR,2020-08-19 01:34:54,2.82,-60.67,80.6,74,20,1.12
539,Brae,GB,2020-08-19 01:34:54,60.4,-1.35,57.2,100,100,1.63
540,Stornoway,GB,2020-08-19 01:34:55,58.21,-6.39,57.0,93,1,1.12
541,Yerbogachen,RU,2020-08-19 01:34:55,61.28,108.01,64.69,42,3,3.47
542,Raudeberg,NO,2020-08-19 01:34:55,61.99,5.14,64.0,84,7,2.13
543,Sovetskiy,RU,2020-08-19 01:34:55,61.36,63.58,54.3,94,100,6.55
544,Samarai,PG,2020-08-19 01:34:55,-10.62,150.67,76.41,64,97,8.03
545,Cabadiangan,PH,2020-08-19 01:34:55,9.75,122.47,82.94,74,94,7.27
546,Lata,PT,2020-08-19 01:34:55,40.16,-8.33,70.0,87,13,1.01
547,Weligama,LK,2020-08-19 01:34:55,5.97,80.42,80.26,83,99,8.75
548,Andenes,NO,2020-08-19 01:34:55,69.31,16.12,50.0,93,100,5.82
549,Santa Cruz,BO,2020-08-19 01:31:37,-17.8,-63.17,73.4,88,95,12.75
550,Ciudad Bolivar,VE,2020-08-19 01:34:56,8.12,-63.55,78.33,85,100,6.29
551,Northam,GB,2020-08-19 01:34:56,51.03,-4.22,63.0,94,100,5.99
552,Jalu,LY,2020-08-19 01:34:56,29.03,21.55,78.12,49,0,8.39
553,Gardner,US,2020-08-19 01:30:26,42.58,-72.0,66.2,63,1,6.38
554,Harboore,DK,2020-08-19 01:34:56,56.62,8.18,57.99,38,72,6.78
555,Bay-Khaak,RU,2020-08-19 01:34:56,51.17,94.5,68.63,53,100,5.12
556,Susanville,US,2020-08-19 01:34:23,40.42,-120.65,93.2,18,1,11.41
557,Chanika,TZ,2020-08-19 01:34:56,-5.42,38.02,61.63,98,64,0.94
558,Kitchener,CA,2020-08-19 01:33:14,43.43,-80.51,63.0,71,1,5.82
559,Constitucion,CL,2020-08-19 01:34:56,-35.33,-72.42,46.87,78,35,9.46
560,Muravlenko,RU,2020-08-19 01:34:56,63.79,74.52,60.71,72,95,14.74
561,Morant Bay,JM,2020-08-19 01:34:57,17.88,-76.41,82.4,83,20,13.87
562,Pitimbu,BR,2020-08-19 01:34:57,-7.47,-34.81,73.4,88,20,5.82
563,Omsukchan,RU,2020-08-19 01:34:57,62.53,155.8,45.72,82,100,5.93
564,Netolice,CZ,2020-08-19 01:34:57,49.05,14.2,57.0,94,87,4.72
565,Bocas Del Toro,PA,2020-08-19 01:34:57,9.33,-82.25,66.99,79,100,5.01
566,Moerai,PF,2020-08-19 01:34:57,-22.43,-151.33,70.34,77,95,26.49
567,Tabuk,PH,2020-08-19 01:34:57,17.42,121.44,85.19,70,95,2.42
568,Houston,US,2020-08-19 01:34:01,29.76,-95.36,93.99,52,90,9.17
569,Nadym,RU,2020-08-19 01:34:57,65.53,72.52,60.6,72,100,15.64
570,Khasan,RU,2020-08-19 01:34:58,42.43,130.64,83.3,65,0,9.46
571,Nelson Bay,AU,2020-08-19 01:34:58,-32.72,152.15,70.0,42,0,25.28
572,Manicore,BR,2020-08-19 01:34:58,-5.81,-61.3,82.4,83,0,2.24
